trade_id,timestamp_ns,symbol,side,quantity,price,venue,strategy,account,status
INT_000296,1700000000296000000,KO,Buy,5499,178.05,NASDAQ,momentum,ACC017,active
INT_000297,1700000000297000000,WMT,Sell,3169,413.97,NASDAQ,momentum,ACC015,active
INT_000298,1700000000298000000,GS,Buy,240,381.48,NASDAQ,market_neutral,ACC007,active
INT_000299,1700000000299000000,META,Sell,7017,281.88,NYSE,pairs,ACC004,active
INT_000300,1700000000300000000,META,Buy,7832,195.62,NYSE,stat_arb,ACC009,active
INT_000301,1700000000301000000,UNH,Buy,7329,389.19,NASDAQ,mean_revert,ACC019,active
INT_000302,1700000000302000000,HD,Buy,4295,344.16,NYSE,stat_arb,ACC004,active
INT_000303,1700000000303000000,WMT,Sell,2626,232.44,NASDAQ,stat_arb,ACC010,active
INT_000304,1700000000304000000,MA,Buy,3600,480.81,NASDAQ,momentum,ACC015,active
INT_000305,1700000000305000000,KO,Sell,6823,365.87,NASDAQ,market_neutral,ACC007,active
INT_000306,1700000000306000000,JPM,Buy,8619,251.04,NASDAQ,stat_arb,ACC019,active
INT_000307,1700000000307000000,AMZN,Buy,8982,456.3,NYSE,market_neutral,ACC018,active
INT_000308,1700000000308000000,TSLA,Buy,5385,434.52,NASDAQ,stat_arb,ACC007,active
INT_000309,1700000000309000000,HD,Sell,1499,454.5,NASDAQ,stat_arb,ACC015,active
INT_000310,1700000000310000000,TSLA,Sell,7494,303.76,NASDAQ,mean_revert,ACC001,active
INT_000311,1700000000311000000,UNH,Sell,59,385.61,NYSE,stat_arb,ACC014,active
INT_000312,1700000000312000000,MA,Buy,8876,497.36,NYSE,pairs,ACC002,active
INT_000313,1700000000313000000,BAC,Sell,2958,396.04,NASDAQ,mean_revert,ACC013,active
INT_000314,1700000000314000000,WMT,Sell,6164,86.11,NYSE,mean_revert,ACC004,active
INT_000315,1700000000315000000,META,Sell,8674,107.31,NYSE,stat_arb,ACC001,active
INT_000316,1700000000316000000,BAC,Sell,8930,240.86,NASDAQ,momentum,ACC008,active
INT_000317,1700000000317000000,WMT,Sell,2551,174.04,NYSE,stat_arb,ACC014,active
INT_000318,1700000000318000000,KO,Buy,3953,142.74,NYSE,market_neutral,ACC002,active
INT_000319,1700000000319000000,WMT,Buy,4019,383.24,NASDAQ,pairs,ACC008,active
INT_000320,1700000000320000000,CVX,Buy,934,113.06,NASDAQ,momentum,ACC019,active
INT_000321,1700000000321000000,V,Sell,3891,185.79,NYSE,market_neutral,ACC008,active
INT_000322,1700000000322000000,JNJ,Sell,4518,77.43,NYSE,pairs,ACC018,active
INT_000323,1700000000323000000,PG,Buy,5652,473.71,NASDAQ,market_neutral,ACC011,active
INT_000324,1700000000324000000,JNJ,Sell,2454,184.95,NYSE,market_neutral,ACC016,active
INT_000325,1700000000325000000,JPM,Buy,4937,435.89,NYSE,pairs,ACC002,active
INT_000326,1700000000326000000,CVX,Sell,6834,300.78,NYSE,pairs,ACC008,active
INT_000327,1700000000327000000,GS,Buy,5421,341.02,NASDAQ,mean_revert,ACC003,active
INT_000328,1700000000328000000,CVX,Buy,854,170.81,NYSE,stat_arb,ACC007,active
INT_000329,1700000000329000000,HD,Buy,7864,144.0,NASDAQ,mean_revert,ACC001,active
INT_000330,1700000000330000000,NVDA,Buy,1932,386.1,NASDAQ,momentum,ACC020,active
INT_000331,1700000000331000000,NVDA,Sell,3931,298.44,NASDAQ,pairs,ACC015,active
INT_000332,1700000000332000000,CVX,Sell,5063,167.7,NASDAQ,pairs,ACC004,active
INT_000333,1700000000333000000,PG,Sell,3338,216.82,NASDAQ,stat_arb,ACC019,active
INT_000334,1700000000334000000,JPM,Buy,275,167.35,NASDAQ,mean_revert,ACC005,active
INT_000335,1700000000335000000,NVDA,Sell,3778,220.93,NYSE,pairs,ACC018,active
INT_000336,1700000000336000000,V,Sell,8015,484.93,NASDAQ,pairs,ACC006,active
INT_000337,1700000000337000000,MA,Buy,2303,374.14,NASDAQ,momentum,ACC018,active
INT_000338,1700000000338000000,GOOG,Buy,1227,475.33,NYSE,stat_arb,ACC014,active
INT_000339,1700000000339000000,TSLA,Buy,1123,368.23,NYSE,momentum,ACC017,active
INT_000340,1700000000340000000,WMT,Sell,1000,328.03,NASDAQ,pairs,ACC001,active
INT_000341,1700000000341000000,AAPL,Sell,204,57.53,NASDAQ,market_neutral,ACC010,active
INT_000342,1700000000342000000,AAPL,Sell,2947,98.16,NYSE,market_neutral,ACC005,active
INT_000343,1700000000343000000,JPM,Buy,8635,163.59,NASDAQ,mean_revert,ACC013,active
INT_000344,1700000000344000000,MSFT,Sell,6662,256.55,NYSE,momentum,ACC010,active
INT_000345,1700000000345000000,MSFT,Buy,1541,232.38,NASDAQ,market_neutral,ACC016,active
INT_000346,1700000000346000000,GOOG,Buy,2817,87.21,NASDAQ,mean_revert,ACC019,active
INT_000347,1700000000347000000,AMZN,Buy,3774,145.14,NASDAQ,mean_revert,ACC002,active
INT_000348,1700000000348000000,MSFT,Sell,8907,303.58,NYSE,momentum,ACC011,active
INT_000349,1700000000349000000,AAPL,Buy,9627,114.89,NASDAQ,stat_arb,ACC010,active
INT_000350,1700000000350000000,META,Buy,9294,425.59,NASDAQ,market_neutral,ACC011,active
INT_000351,1700000000351000000,UNH,Buy,1294,275.36,NASDAQ,stat_arb,ACC004,active
INT_000352,1700000000352000000,JNJ,Buy,1255,203.27,NASDAQ,mean_revert,ACC001,active
INT_000353,1700000000353000000,GS,Sell,8048,152.66,NASDAQ,pairs,ACC006,active
INT_000354,1700000000354000000,HD,Sell,1414,397.48,NASDAQ,momentum,ACC003,active
INT_000355,1700000000355000000,MSFT,Sell,2536,221.0,NYSE,pairs,ACC011,active
INT_000356,1700000000356000000,MA,Buy,1509,52.34,NASDAQ,pairs,ACC012,active
INT_000357,1700000000357000000,GS,Buy,2180,89.28,NASDAQ,pairs,ACC018,active
INT_000358,1700000000358000000,CVX,Sell,1702,61.82,NASDAQ,market_neutral,ACC003,active
INT_000359,1700000000359000000,KO,Sell,6321,55.55,NASDAQ,pairs,ACC003,active
INT_000360,1700000000360000000,CVX,Buy,9380,284.5,NASDAQ,momentum,ACC005,active
INT_000361,1700000000361000000,GS,Sell,4407,271.91,NYSE,momentum,ACC014,active
INT_000362,1700000000362000000,GS,Sell,4921,267.9,NYSE,mean_revert,ACC009,active
INT_000363,1700000000363000000,JPM,Sell,9738,327.5,NASDAQ,stat_arb,ACC005,active
INT_000364,1700000000364000000,BAC,Buy,6493,199.5,NASDAQ,mean_revert,ACC015,active
INT_000365,1700000000365000000,V,Sell,9748,111.26,NASDAQ,market_neutral,ACC007,active
INT_000366,1700000000366000000,PG,Sell,2920,484.06,NASDAQ,mean_revert,ACC016,active
INT_000367,1700000000367000000,HD,Buy,5349,219.22,NASDAQ,mean_revert,ACC004,active
INT_000368,1700000000368000000,HD,Buy,9713,498.77,NYSE,market_neutral,ACC001,active
INT_000369,1700000000369000000,WMT,Buy,7193,408.96,NYSE,pairs,ACC016,active
INT_000370,1700000000370000000,TSLA,Sell,3975,163.71,NYSE,pairs,ACC013,active
INT_000371,1700000000371000000,MSFT,Sell,9806,265.66,NASDAQ,market_neutral,ACC017,active
INT_000372,1700000000372000000,JNJ,Buy,5900,365.74,NYSE,stat_arb,ACC008,active
INT_000373,1700000000373000000,MA,Buy,735,303.45,NASDAQ,mean_revert,ACC014,active
INT_000374,1700000000374000000,AMZN,Buy,1625,166.43,NYSE,pairs,ACC012,active
INT_000375,1700000000375000000,UNH,Sell,9653,360.7,NYSE,mean_revert,ACC001,active
INT_000376,1700000000376000000,PG,Buy,4850,237.19,NYSE,stat_arb,ACC005,active
INT_000377,1700000000377000000,MA,Sell,5630,254.9,NYSE,market_neutral,ACC016,active
INT_000378,1700000000378000000,MA,Sell,1609,247.17,NASDAQ,mean_revert,ACC003,active
INT_000379,1700000000379000000,BAC,Buy,1895,60.16,NASDAQ,stat_arb,ACC006,active
INT_000380,1700000000380000000,JPM,Buy,9052,122.06,NASDAQ,pairs,ACC008,active
INT_000381,1700000000381000000,UNH,Buy,3063,338.22,NASDAQ,pairs,ACC001,active
INT_000382,1700000000382000000,KO,Buy,7375,316.49,NASDAQ,stat_arb,ACC007,active
INT_000383,1700000000383000000,NVDA,Sell,1035,309.81,NYSE,mean_revert,ACC011,active
INT_000384,1700000000384000000,NVDA,Sell,1877,168.06,NASDAQ,market_neutral,ACC011,active
INT_000385,1700000000385000000,KO,Sell,6441,314.15,NASDAQ,mean_revert,ACC015,active
INT_000386,1700000000386000000,KO,Buy,4883,463.41,NYSE,momentum,ACC011,active
INT_000387,1700000000387000000,AMZN,Buy,5013,102.63,NASDAQ,momentum,ACC017,active
INT_000388,1700000000388000000,UNH,Sell,9781,112.04,NASDAQ,pairs,ACC006,active
INT_000389,1700000000389000000,PG,Buy,9101,125.09,NASDAQ,momentum,ACC006,active
INT_000390,1700000000390000000,V,Sell,888,439.49,NYSE,pairs,ACC005,active
INT_000391,1700000000391000000,NVDA,Sell,9210,277.45,NASDAQ,pairs,ACC016,active
INT_000392,1700000000392000000,JNJ,Sell,8016,125.26,NYSE,momentum,ACC010,active
INT_000393,1700000000393000000,GOOG,Sell,3693,291.92,NYSE,pairs,ACC019,active
INT_000394,1700000000394000000,PG,Buy,9393,101.39,NASDAQ,market_neutral,ACC002,active
INT_000395,1700000000395000000,WMT,Buy,6975,96.09,NYSE,mean_revert,ACC002,active
INT_000396,1700000000396000000,WMT,Sell,5721,437.99,NYSE,pairs,ACC004,active
INT_000397,1700000000397000000,JPM,Buy,9642,360.11,NASDAQ,momentum,ACC020,active
INT_000398,1700000000398000000,TSLA,Buy,3400,412.45,NASDAQ,market_neutral,ACC009,active
INT_000399,1700000000399000000,KO,Buy,5312,490.55,NASDAQ,mean_revert,ACC019,active
INT_000400,1700000000400000000,GS,Buy,2231,483.25,NASDAQ,stat_arb,ACC009,active
INT_000401,1700000000401000000,TSLA,Buy,4100,115.81,NASDAQ,momentum,ACC013,active
INT_000402,1700000000402000000,PG,Buy,9470,334.58,NASDAQ,pairs,ACC015,active
INT_000403,1700000000403000000,MSFT,Buy,6610,282.03,NASDAQ,mean_revert,ACC015,active
INT_000404,1700000000404000000,PG,Sell,9544,51.11,NYSE,pairs,ACC012,active
INT_000405,1700000000405000000,MSFT,Sell,3578,485.66,NYSE,pairs,ACC009,active
INT_000406,1700000000406000000,V,Sell,5543,296.29,NYSE,market_neutral,ACC016,active
INT_000407,1700000000407000000,V,Buy,762,94.81,NASDAQ,stat_arb,ACC004,active
INT_000408,1700000000408000000,META,Sell,7489,50.3,NASDAQ,momentum,ACC005,active
INT_000409,1700000000409000000,BAC,Buy,4499,92.0,NASDAQ,mean_revert,ACC003,active
INT_000410,1700000000410000000,MA,Buy,858,228.35,NASDAQ,momentum,ACC014,active
INT_000411,1700000000411000000,MSFT,Buy,27,146.04,NYSE,momentum,ACC019,active
INT_000412,1700000000412000000,JPM,Sell,162,53.63,NASDAQ,stat_arb,ACC014,active
INT_000413,1700000000413000000,TSLA,Sell,1170,153.03,NYSE,stat_arb,ACC004,active
INT_000414,1700000000414000000,V,Sell,4912,111.71,NYSE,momentum,ACC003,active
INT_000415,1700000000415000000,XOM,Buy,2698,248.04,NYSE,momentum,ACC014,active
INT_000416,1700000000416000000,KO,Sell,3569,89.01,NYSE,momentum,ACC004,active
INT_000417,1700000000417000000,HD,Sell,5769,483.46,NASDAQ,momentum,ACC008,active
INT_000418,1700000000418000000,GS,Buy,4075,299.03,NASDAQ,stat_arb,ACC010,active
INT_000419,1700000000419000000,NVDA,Buy,6428,182.99,NYSE,momentum,ACC016,active
INT_000420,1700000000420000000,UNH,Buy,3959,274.81,NYSE,market_neutral,ACC001,active
INT_000421,1700000000421000000,MA,Sell,2172,224.08,NASDAQ,mean_revert,ACC018,active
INT_000422,1700000000422000000,META,Sell,1205,57.51,NYSE,stat_arb,ACC009,active
INT_000423,1700000000423000000,NVDA,Buy,1000,476.91,NASDAQ,market_neutral,ACC010,active
INT_000424,1700000000424000000,XOM,Sell,6949,365.81,NYSE,market_neutral,ACC018,active
INT_000425,1700000000425000000,KO,Buy,4556,87.62,NYSE,market_neutral,ACC007,active
INT_000426,1700000000426000000,TSLA,Sell,6411,313.9,NYSE,mean_revert,ACC014,active
INT_000427,1700000000427000000,JPM,Buy,4015,88.8,NASDAQ,stat_arb,ACC015,active
INT_000428,1700000000428000000,KO,Buy,5077,349.74,NYSE,stat_arb,ACC001,active
INT_000429,1700000000429000000,TSLA,Buy,2694,273.39,NASDAQ,market_neutral,ACC017,active
INT_000430,1700000000430000000,GS,Buy,6102,107.12,NASDAQ,stat_arb,ACC001,active
INT_000431,1700000000431000000,V,Sell,4466,285.73,NASDAQ,market_neutral,ACC003,active
INT_000432,1700000000432000000,PG,Sell,8378,212.06,NASDAQ,market_neutral,ACC006,active
INT_000433,1700000000433000000,MA,Buy,4189,398.0,NYSE,momentum,ACC017,active
INT_000434,1700000000434000000,AAPL,Buy,211,160.05,NASDAQ,mean_revert,ACC013,active
INT_000435,1700000000435000000,TSLA,Buy,589,298.79,NASDAQ,momentum,ACC011,active
INT_000436,1700000000436000000,JPM,Sell,5251,172.07,NYSE,market_neutral,ACC012,active
INT_000437,1700000000437000000,AMZN,Buy,2948,150.43,NYSE,pairs,ACC003,active
INT_000438,1700000000438000000,WMT,Sell,5100,197.29,NASDAQ,stat_arb,ACC012,active
INT_000439,1700000000439000000,NVDA,Sell,9247,403.03,NYSE,pairs,ACC012,active
INT_000440,1700000000440000000,HD,Sell,3211,379.61,NYSE,momentum,ACC001,active
INT_000441,1700000000441000000,JNJ,Buy,3827,293.7,NYSE,mean_revert,ACC001,active
INT_000442,1700000000442000000,UNH,Sell,1713,142.34,NYSE,pairs,ACC016,active
INT_000443,1700000000443000000,GOOG,Buy,4594,91.86,NYSE,market_neutral,ACC014,active
INT_000444,1700000000444000000,MA,Sell,1401,311.35,NYSE,pairs,ACC003,active
INT_000445,1700000000445000000,HD,Buy,7136,348.1,NYSE,momentum,ACC010,active
INT_000446,1700000000446000000,GS,Sell,6448,365.33,NASDAQ,mean_revert,ACC015,active
INT_000447,1700000000447000000,GS,Buy,1233,474.6,NYSE,market_neutral,ACC004,active
INT_000448,1700000000448000000,TSLA,Buy,2703,252.31,NASDAQ,pairs,ACC004,active
INT_000449,1700000000449000000,CVX,Sell,3411,253.36,NASDAQ,mean_revert,ACC004,active
INT_000450,1700000000450000000,MSFT,Buy,4994,421.87,NYSE,momentum,ACC011,active
INT_000451,1700000000451000000,TSLA,Buy,4076,485.78,NASDAQ,market_neutral,ACC002,active
INT_000452,1700000000452000000,BAC,Sell,2858,63.99,NASDAQ,pairs,ACC018,active
INT_000453,1700000000453000000,CVX,Buy,1561,257.92,NYSE,stat_arb,ACC001,active
INT_000454,1700000000454000000,GOOG,Buy,2151,139.16,NASDAQ,mean_revert,ACC003,active
INT_000455,1700000000455000000,HD,Sell,1238,59.81,NYSE,momentum,ACC015,active
INT_000456,1700000000456000000,TSLA,Buy,5442,105.14,NASDAQ,stat_arb,ACC006,active
INT_000457,1700000000457000000,HD,Sell,6481,273.26,NASDAQ,pairs,ACC006,active
INT_000458,1700000000458000000,MA,Buy,3076,173.74,NASDAQ,momentum,ACC002,active
INT_000459,1700000000459000000,KO,Buy,4845,274.5,NASDAQ,stat_arb,ACC003,active
INT_000460,1700000000460000000,GS,Sell,2258,238.66,NYSE,market_neutral,ACC001,active
INT_000461,1700000000461000000,UNH,Sell,7869,295.03,NASDAQ,mean_revert,ACC019,active
INT_000462,1700000000462000000,XOM,Sell,6373,171.7,NYSE,mean_revert,ACC020,active
INT_000463,1700000000463000000,JPM,Buy,4612,76.37,NASDAQ,market_neutral,ACC012,active
INT_000464,1700000000464000000,HD,Buy,2625,95.06,NYSE,mean_revert,ACC018,active
INT_000465,1700000000465000000,GOOG,Buy,9442,430.93,NASDAQ,mean_revert,ACC006,active
INT_000466,1700000000466000000,META,Buy,9717,193.1,NASDAQ,market_neutral,ACC001,active
INT_000467,1700000000467000000,MA,Buy,9235,476.77,NASDAQ,market_neutral,ACC010,active
INT_000468,1700000000468000000,META,Sell,631,90.62,NYSE,market_neutral,ACC008,active
INT_000469,1700000000469000000,AAPL,Sell,21,199.28,NYSE,momentum,ACC011,active
INT_000470,1700000000470000000,META,Sell,985,59.86,NYSE,stat_arb,ACC017,active
INT_000471,1700000000471000000,MA,Buy,6130,367.04,NASDAQ,market_neutral,ACC004,active
INT_000472,1700000000472000000,V,Sell,5295,111.4,NYSE,pairs,ACC016,active
INT_000473,1700000000473000000,V,Buy,9217,362.1,NASDAQ,momentum,ACC019,active
INT_000474,1700000000474000000,META,Sell,5036,380.3,NASDAQ,momentum,ACC006,active
INT_000475,1700000000475000000,AAPL,Sell,9307,64.57,NASDAQ,market_neutral,ACC008,active
INT_000476,1700000000476000000,HD,Buy,8139,113.29,NYSE,momentum,ACC012,active
INT_000477,1700000000477000000,V,Buy,1463,419.75,NASDAQ,pairs,ACC001,active
INT_000478,1700000000478000000,GS,Buy,4098,361.93,NASDAQ,mean_revert,ACC004,active
INT_000479,1700000000479000000,AAPL,Buy,6333,247.2,NASDAQ,momentum,ACC014,active
INT_000480,1700000000480000000,PG,Sell,5764,295.71,NYSE,pairs,ACC019,active
INT_000481,1700000000481000000,JPM,Buy,7403,83.17,NYSE,mean_revert,ACC001,active
INT_000482,1700000000482000000,V,Sell,1725,83.39,NYSE,pairs,ACC006,active
INT_000483,1700000000483000000,MSFT,Buy,5546,317.31,NASDAQ,stat_arb,ACC014,active
INT_000484,1700000000484000000,META,Sell,2583,74.1,NASDAQ,momentum,ACC007,active
INT_000485,1700000000485000000,JNJ,Sell,4622,183.83,NYSE,stat_arb,ACC013,active
INT_000486,1700000000486000000,HD,Sell,2526,74.53,NYSE,pairs,ACC003,active
INT_000487,1700000000487000000,BAC,Sell,3281,93.64,NYSE,momentum,ACC010,active
INT_000488,1700000000488000000,MSFT,Sell,1902,188.76,NASDAQ,pairs,ACC016,active
INT_000489,1700000000489000000,GS,Buy,8924,224.39,NASDAQ,pairs,ACC012,active
INT_000490,1700000000490000000,META,Sell,741,168.48,NASDAQ,mean_revert,ACC008,active
INT_000491,1700000000491000000,GS,Buy,2486,388.51,NYSE,stat_arb,ACC012,active
INT_000492,1700000000492000000,CVX,Sell,9672,152.38,NYSE,pairs,ACC017,active
INT_000493,1700000000493000000,JNJ,Sell,9393,446.74,NASDAQ,mean_revert,ACC003,active
INT_000494,1700000000494000000,UNH,Buy,8236,307.05,NYSE,stat_arb,ACC015,active
INT_000495,1700000000495000000,META,Buy,3481,413.81,NYSE,stat_arb,ACC014,active
INT_000496,1700000000496000000,MSFT,Sell,3318,498.77,NYSE,market_neutral,ACC009,active
INT_000497,1700000000497000000,V,Buy,1435,224.64,NASDAQ,market_neutral,ACC011,active
INT_000498,1700000000498000000,GS,Sell,212,403.95,NASDAQ,stat_arb,ACC014,active
INT_000499,1700000000499000000,TSLA,Buy,9293,314.57,NYSE,stat_arb,ACC019,active
INT_000500,1700000000500000000,AMZN,Sell,8785,446.06,NASDAQ,mean_revert,ACC013,active
INT_000501,1700000000501000000,PG,Sell,623,127.49,NASDAQ,momentum,ACC020,active
INT_000502,1700000000502000000,KO,Sell,645,228.11,NASDAQ,momentum,ACC002,active
INT_000503,1700000000503000000,PG,Sell,6112,59.1,NASDAQ,mean_revert,ACC009,active
INT_000504,1700000000504000000,PG,Buy,3744,110.47,NASDAQ,mean_revert,ACC009,active
INT_000505,1700000000505000000,JNJ,Buy,3089,248.77,NASDAQ,pairs,ACC017,active
INT_000506,1700000000506000000,MA,Buy,8452,406.17,NYSE,mean_revert,ACC017,active
INT_000507,1700000000507000000,UNH,Buy,8599,445.7,NYSE,momentum,ACC007,active
INT_000508,1700000000508000000,NVDA,Buy,4097,64.88,NYSE,mean_revert,ACC007,active
INT_000509,1700000000509000000,GS,Sell,7615,277.31,NYSE,stat_arb,ACC008,active
INT_000510,1700000000510000000,MA,Sell,9742,250.75,NASDAQ,market_neutral,ACC018,active
INT_000511,1700000000511000000,MA,Sell,2689,426.94,NASDAQ,stat_arb,ACC010,active
INT_000512,1700000000512000000,AAPL,Sell,823,123.31,NYSE,momentum,ACC008,active
INT_000513,1700000000513000000,NVDA,Sell,6719,280.98,NYSE,pairs,ACC005,active
INT_000514,1700000000514000000,META,Buy,3676,163.58,NASDAQ,mean_revert,ACC014,active
INT_000515,1700000000515000000,UNH,Sell,7530,163.4,NASDAQ,mean_revert,ACC017,active
INT_000516,1700000000516000000,KO,Sell,9586,96.04,NASDAQ,market_neutral,ACC020,active
INT_000517,1700000000517000000,KO,Sell,4900,357.99,NASDAQ,stat_arb,ACC011,active
INT_000518,1700000000518000000,GS,Sell,4546,167.52,NASDAQ,momentum,ACC005,active
INT_000519,1700000000519000000,XOM,Buy,940,412.44,NASDAQ,mean_revert,ACC005,active
INT_000520,1700000000520000000,AAPL,Sell,4853,166.74,NASDAQ,pairs,ACC013,active
INT_000521,1700000000521000000,GOOG,Buy,5632,376.95,NYSE,market_neutral,ACC016,active
INT_000522,1700000000522000000,MA,Sell,2795,428.29,NYSE,mean_revert,ACC004,active
INT_000523,1700000000523000000,PG,Buy,4247,376.33,NYSE,mean_revert,ACC003,active
INT_000524,1700000000524000000,JPM,Sell,3669,384.89,NASDAQ,pairs,ACC011,active
INT_000525,1700000000525000000,MA,Sell,9603,182.32,NYSE,pairs,ACC002,active
INT_000526,1700000000526000000,HD,Buy,7746,450.24,NYSE,pairs,ACC017,active
INT_000527,1700000000527000000,BAC,Sell,895,441.88,NYSE,momentum,ACC007,active
INT_000528,1700000000528000000,V,Sell,9339,451.78,NASDAQ,momentum,ACC011,active
INT_000529,1700000000529000000,META,Buy,7998,199.68,NYSE,mean_revert,ACC002,active
INT_000530,1700000000530000000,AAPL,Sell,4491,144.22,NYSE,market_neutral,ACC006,active
INT_000531,1700000000531000000,PG,Buy,2130,326.52,NASDAQ,pairs,ACC014,active
INT_000532,1700000000532000000,PG,Sell,86,66.98,NYSE,mean_revert,ACC001,active
INT_000533,1700000000533000000,V,Buy,303,354.54,NYSE,momentum,ACC012,active
INT_000534,1700000000534000000,BAC,Buy,1692,222.6,NASDAQ,momentum,ACC003,active
INT_000535,1700000000535000000,GOOG,Sell,4774,255.17,NASDAQ,pairs,ACC005,active
INT_000536,1700000000536000000,V,Sell,5895,387.55,NYSE,pairs,ACC001,active
INT_000537,1700000000537000000,JPM,Buy,2159,145.04,NYSE,market_neutral,ACC017,active
INT_000538,1700000000538000000,META,Buy,6016,370.0,NYSE,pairs,ACC009,active
INT_000539,1700000000539000000,CVX,Buy,9740,497.61,NYSE,stat_arb,ACC002,active
INT_000540,1700000000540000000,AMZN,Sell,7289,221.11,NASDAQ,pairs,ACC005,active
INT_000541,1700000000541000000,NVDA,Buy,4943,239.39,NYSE,market_neutral,ACC009,active
INT_000542,1700000000542000000,KO,Buy,6872,423.79,NYSE,market_neutral,ACC020,active
INT_000543,1700000000543000000,AMZN,Sell,1877,403.14,NASDAQ,momentum,ACC020,active
INT_000544,1700000000544000000,NVDA,Sell,8581,487.9,NASDAQ,pairs,ACC010,active
INT_000545,1700000000545000000,META,Buy,8990,273.36,NYSE,pairs,ACC011,active
