confirm_id,trade_id,symbol,side,quantity,price,venue,status,fees,timestamp_ns
CFM_000273,INT_000273,BAC,Sell,856,452.18,NYSE,confirmed,10.42,1700000000273000000
CFM_000274,INT_000274,WMT,Sell,9947,337.51,NYSE,confirmed,8.12,1700000000274000000
CFM_000275,INT_000275,JNJ,Buy,14,323.37,NASDAQ,confirmed,2.69,1700000000275000000
CFM_000276,INT_000276,AAPL,Sell,1409,442.13,NYSE,confirmed,8.08,1700000000276000000
CFM_000277,INT_000277,GS,Sell,2958,160.39,NASDAQ,confirmed,8.77,1700000000277000000
CFM_000278,INT_000278,GOOG,Buy,3853,144.37,NASDAQ,confirmed,12.26,1700000000278000000
CFM_000279,INT_000279,KO,Sell,5757,101.74,NASDAQ,confirmed,6.96,1700000000279000000
CFM_000280,INT_000280,KO,Buy,3249,125.31,NYSE,confirmed,12.38,1700000000280000000
CFM_000281,INT_000281,CVX,Buy,7119,438.68,NASDAQ,confirmed,14.11,1700000000281000000
CFM_000282,INT_000282,WMT,Sell,203,126.19,NASDAQ,confirmed,2.27,1700000000282000000
CFM_000283,INT_000283,JPM,Buy,781,249.67,NASDAQ,confirmed,7.66,1700000000283000000
CFM_000284,INT_000284,MA,Sell,5327,203.3,NASDAQ,confirmed,14.27,1700000000284000000
CFM_000285,INT_000285,AAPL,Sell,9431,388.88,NASDAQ,confirmed,5.36,1700000000285000000
CFM_000286,INT_000286,BAC,Sell,2893,455.57,NASDAQ,confirmed,6.48,1700000000286000000
CFM_000287,INT_000287,BAC,Sell,2106,250.39,NASDAQ,confirmed,14.35,1700000000287000000
CFM_000288,INT_000288,AMZN,Buy,4729,395.23,NYSE,confirmed,1.07,1700000000288000000
CFM_000289,INT_000289,JPM,Sell,5317,460.99,NASDAQ,confirmed,13.65,1700000000289000000
CFM_000290,INT_000290,TSLA,Buy,7988,444.53,NASDAQ,confirmed,10.1,1700000000290000000
CFM_000291,INT_000291,BAC,Buy,9414,456.91,NYSE,confirmed,6.67,1700000000291000000
CFM_000292,INT_000292,UNH,Sell,4211,485.89,NASDAQ,confirmed,8.56,1700000000292000000
CFM_000293,INT_000293,CVX,Sell,9244,279.83,NASDAQ,confirmed,8.23,1700000000293000000
CFM_000294,INT_000294,WMT,Sell,1244,480.98,NYSE,confirmed,1.29,1700000000294000000
CFM_000295,INT_000295,JNJ,Sell,2487,490.25,NASDAQ,confirmed,14.27,1700000000295000000
CFM_000296,INT_000296,XOM,Sell,3879,343.9,NASDAQ,confirmed,8.3,1700000000296000000
CFM_000297,INT_000297,V,Buy,7456,262.72,NYSE,confirmed,14.52,1700000000297000000
CFM_000298,INT_000298,GS,Buy,1804,244.02,NASDAQ,confirmed,5.67,1700000000298000000
CFM_000299,INT_000299,KO,Buy,4248,491.98,NASDAQ,confirmed,8.43,1700000000299000000
CFM_000300,INT_000300,GS,Sell,54,181.73,NASDAQ,confirmed,9.61,1700000000300000000
CFM_000301,INT_000301,NVDA,Sell,5655,80.72,NASDAQ,confirmed,5.91,1700000000301000000
CFM_000302,INT_000302,HD,Buy,7089,454.97,NYSE,confirmed,11.47,1700000000302000000
CFM_000303,INT_000303,JPM,Buy,7704,478.77,NASDAQ,confirmed,11.76,1700000000303000000
CFM_000304,INT_000304,AMZN,Buy,5977,225.23,NASDAQ,confirmed,14.86,1700000000304000000
CFM_000305,INT_000305,MSFT,Buy,4092,52.19,NASDAQ,confirmed,7.14,1700000000305000000
CFM_000306,INT_000306,XOM,Sell,9627,101.81,NYSE,confirmed,2.56,1700000000306000000
CFM_000307,INT_000307,BAC,Buy,5587,399.02,NASDAQ,confirmed,0.79,1700000000307000000
CFM_000308,INT_000308,HD,Buy,5476,462.59,NYSE,confirmed,6.41,1700000000308000000
CFM_000309,INT_000309,KO,Buy,3377,63.87,NASDAQ,confirmed,1.56,1700000000309000000
CFM_000310,INT_000310,JPM,Sell,5553,344.41,NYSE,confirmed,9.03,1700000000310000000
CFM_000311,INT_000311,V,Sell,8793,170.14,NASDAQ,confirmed,13.05,1700000000311000000
CFM_000312,INT_000312,WMT,Buy,8174,410.57,NASDAQ,confirmed,1.14,1700000000312000000
CFM_000313,INT_000313,PG,Sell,6192,94.69,NASDAQ,confirmed,11.91,1700000000313000000
CFM_000314,INT_000314,JPM,Sell,524,496.79,NASDAQ,confirmed,11.13,1700000000314000000
CFM_000315,INT_000315,MSFT,Sell,5070,451.28,NASDAQ,confirmed,3.36,1700000000315000000
CFM_000316,INT_000316,CVX,Sell,1360,347.14,NASDAQ,confirmed,3.96,1700000000316000000
CFM_000317,INT_000317,WMT,Sell,3064,443.74,NASDAQ,confirmed,13.43,1700000000317000000
CFM_000318,INT_000318,PG,Sell,111,382.57,NASDAQ,confirmed,14.6,1700000000318000000
CFM_000319,INT_000319,XOM,Sell,7040,104.87,NYSE,confirmed,4.71,1700000000319000000
CFM_000320,INT_000320,CVX,Sell,5049,80.18,NYSE,confirmed,7.59,1700000000320000000
CFM_000321,INT_000321,MA,Buy,1050,162.81,NASDAQ,confirmed,3.01,1700000000321000000
CFM_000322,INT_000322,NVDA,Sell,9380,127.41,NYSE,confirmed,2.48,1700000000322000000
CFM_000323,INT_000323,JPM,Buy,2019,191.32,NYSE,confirmed,0.71,1700000000323000000
CFM_000324,INT_000324,AMZN,Buy,2281,347.82,NYSE,confirmed,4.7,1700000000324000000
CFM_000325,INT_000325,GS,Sell,5762,238.96,NASDAQ,confirmed,1.53,1700000000325000000
CFM_000326,INT_000326,GS,Buy,7622,342.46,NASDAQ,confirmed,6.16,1700000000326000000
CFM_000327,INT_000327,BAC,Sell,6853,296.63,NYSE,confirmed,8.86,1700000000327000000
CFM_000328,INT_000328,AMZN,Sell,5090,216.76,NASDAQ,confirmed,7.63,1700000000328000000
CFM_000329,INT_000329,WMT,Sell,6112,417.39,NASDAQ,confirmed,6.08,1700000000329000000
CFM_000330,INT_000330,GS,Sell,6466,71.09,NASDAQ,confirmed,2.32,1700000000330000000
CFM_000331,INT_000331,XOM,Sell,2298,313.75,NASDAQ,confirmed,5.28,1700000000331000000
CFM_000332,INT_000332,V,Buy,1166,270.96,NYSE,confirmed,4.67,1700000000332000000
CFM_000333,INT_000333,KO,Sell,8680,110.46,NASDAQ,confirmed,14.94,1700000000333000000
CFM_000334,INT_000334,WMT,Sell,4910,383.18,NYSE,confirmed,2.92,1700000000334000000
CFM_000335,INT_000335,JNJ,Buy,9086,212.82,NYSE,confirmed,6.51,1700000000335000000
CFM_000336,INT_000336,KO,Buy,9757,422.09,NASDAQ,confirmed,11.86,1700000000336000000
CFM_000337,INT_000337,JPM,Sell,4525,65.62,NASDAQ,confirmed,12.11,1700000000337000000
CFM_000338,INT_000338,TSLA,Sell,6807,437.38,NASDAQ,confirmed,3.43,1700000000338000000
CFM_000339,INT_000339,GOOG,Buy,2667,410.05,NYSE,confirmed,4.23,1700000000339000000
CFM_000340,INT_000340,GOOG,Buy,1467,294.79,NYSE,confirmed,15.0,1700000000340000000
CFM_000341,INT_000341,JPM,Buy,334,453.58,NYSE,confirmed,13.87,1700000000341000000
CFM_000342,INT_000342,XOM,Sell,361,230.22,NASDAQ,confirmed,7.78,1700000000342000000
CFM_000343,INT_000343,V,Sell,8579,274.17,NASDAQ,confirmed,2.43,1700000000343000000
CFM_000344,INT_000344,BAC,Sell,2524,306.28,NYSE,confirmed,5.48,1700000000344000000
CFM_000345,INT_000345,GS,Buy,6761,323.88,NASDAQ,confirmed,5.52,1700000000345000000
CFM_000346,INT_000346,XOM,Buy,5209,82.79,NASDAQ,confirmed,14.39,1700000000346000000
CFM_000347,INT_000347,CVX,Buy,8229,255.32,NYSE,confirmed,10.02,1700000000347000000
CFM_000348,INT_000348,V,Sell,6521,479.86,NASDAQ,confirmed,14.61,1700000000348000000
CFM_000349,INT_000349,JPM,Buy,8900,370.42,NASDAQ,confirmed,10.8,1700000000349000000
CFM_000350,INT_000350,CVX,Sell,4111,80.73,NYSE,confirmed,5.24,1700000000350000000
CFM_000351,INT_000351,UNH,Buy,2019,320.0,NYSE,confirmed,11.74,1700000000351000000
CFM_000352,INT_000352,JNJ,Buy,4331,437.32,NASDAQ,confirmed,9.69,1700000000352000000
CFM_000353,INT_000353,JNJ,Buy,9707,138.17,NASDAQ,confirmed,2.49,1700000000353000000
CFM_000354,INT_000354,XOM,Sell,1925,268.36,NASDAQ,confirmed,3.27,1700000000354000000
CFM_000355,INT_000355,PG,Buy,1492,415.69,NYSE,confirmed,2.4,1700000000355000000
CFM_000356,INT_000356,PG,Buy,9950,391.55,NASDAQ,confirmed,12.91,1700000000356000000
CFM_000357,INT_000357,TSLA,Buy,3088,293.01,NASDAQ,confirmed,2.8,1700000000357000000
CFM_000358,INT_000358,TSLA,Buy,5995,336.62,NYSE,confirmed,9.69,1700000000358000000
CFM_000359,INT_000359,MA,Sell,2820,421.82,NASDAQ,confirmed,6.55,1700000000359000000
CFM_000360,INT_000360,META,Buy,594,92.23,NASDAQ,confirmed,6.66,1700000000360000000
CFM_000361,INT_000361,NVDA,Buy,9867,145.46,NASDAQ,confirmed,1.03,1700000000361000000
CFM_000362,INT_000362,TSLA,Sell,3100,379.31,NASDAQ,confirmed,2.36,1700000000362000000
CFM_000363,INT_000363,JPM,Buy,4540,56.52,NYSE,confirmed,9.83,1700000000363000000
CFM_000364,INT_000364,V,Sell,9763,390.52,NASDAQ,confirmed,1.45,1700000000364000000
CFM_000365,INT_000365,GS,Buy,1014,113.51,NASDAQ,confirmed,8.17,1700000000365000000
CFM_000366,INT_000366,NVDA,Sell,817,269.54,NASDAQ,confirmed,0.71,1700000000366000000
CFM_000367,INT_000367,KO,Buy,4052,473.75,NYSE,confirmed,12.9,1700000000367000000
CFM_000368,INT_000368,HD,Sell,410,112.87,NASDAQ,confirmed,0.56,1700000000368000000
CFM_000369,INT_000369,NVDA,Buy,404,458.28,NYSE,confirmed,7.29,1700000000369000000
CFM_000370,INT_000370,AMZN,Buy,3870,354.96,NYSE,confirmed,14.11,1700000000370000000
CFM_000371,INT_000371,TSLA,Sell,7787,333.32,NYSE,confirmed,7.6,1700000000371000000
CFM_000372,INT_000372,MA,Sell,4224,248.38,NYSE,confirmed,6.84,1700000000372000000
CFM_000373,INT_000373,WMT,Sell,7805,476.16,NASDAQ,confirmed,5.15,1700000000373000000
CFM_000374,INT_000374,CVX,Buy,4730,260.67,NYSE,confirmed,3.11,1700000000374000000
CFM_000375,INT_000375,UNH,Sell,7022,97.59,NYSE,confirmed,8.91,1700000000375000000
CFM_000376,INT_000376,HD,Buy,9958,169.82,NASDAQ,confirmed,10.76,1700000000376000000
CFM_000377,INT_000377,TSLA,Buy,5674,76.49,NYSE,confirmed,3.51,1700000000377000000
CFM_000378,INT_000378,GS,Buy,4098,306.23,NASDAQ,confirmed,2.79,1700000000378000000
CFM_000379,INT_000379,KO,Sell,8271,131.42,NASDAQ,confirmed,12.28,1700000000379000000
CFM_000380,INT_000380,PG,Buy,3536,367.19,NYSE,confirmed,12.55,1700000000380000000
CFM_000381,INT_000381,KO,Buy,3631,252.47,NYSE,confirmed,10.49,1700000000381000000
CFM_000382,INT_000382,AMZN,Buy,7245,205.99,NYSE,confirmed,8.73,1700000000382000000
CFM_000383,INT_000383,MA,Sell,7578,350.58,NYSE,confirmed,14.26,1700000000383000000
CFM_000384,INT_000384,META,Buy,1477,239.64,NYSE,confirmed,14.75,1700000000384000000
CFM_000385,INT_000385,GOOG,Sell,5338,319.12,NYSE,confirmed,0.56,1700000000385000000
CFM_000386,INT_000386,GS,Sell,3116,227.24,NYSE,confirmed,6.19,1700000000386000000
CFM_000387,INT_000387,BAC,Sell,3454,420.67,NASDAQ,confirmed,9.03,1700000000387000000
CFM_000388,INT_000388,GS,Buy,2570,360.51,NYSE,confirmed,9.66,1700000000388000000
CFM_000389,INT_000389,WMT,Buy,2715,463.93,NASDAQ,confirmed,6.27,1700000000389000000
CFM_000390,INT_000390,XOM,Buy,5238,120.74,NYSE,confirmed,12.78,1700000000390000000
CFM_000391,INT_000391,XOM,Sell,8945,193.82,NASDAQ,confirmed,2.04,1700000000391000000
CFM_000392,INT_000392,KO,Buy,3096,293.18,NASDAQ,confirmed,3.66,1700000000392000000
CFM_000393,INT_000393,AAPL,Buy,9643,69.52,NYSE,confirmed,10.15,1700000000393000000
CFM_000394,INT_000394,NVDA,Buy,5615,281.52,NASDAQ,confirmed,9.86,1700000000394000000
CFM_000395,INT_000395,PG,Sell,5428,177.66,NASDAQ,confirmed,8.5,1700000000395000000
CFM_000396,INT_000396,AMZN,Sell,2724,298.73,NASDAQ,confirmed,14.48,1700000000396000000
CFM_000397,INT_000397,AAPL,Buy,4749,173.4,NASDAQ,confirmed,9.75,1700000000397000000
CFM_000398,INT_000398,JPM,Buy,4712,419.02,NASDAQ,confirmed,9.9,1700000000398000000
CFM_000399,INT_000399,JNJ,Sell,1075,200.38,NASDAQ,confirmed,11.16,1700000000399000000
CFM_000400,INT_000400,V,Buy,7637,190.67,NYSE,confirmed,5.05,1700000000400000000
CFM_000401,INT_000401,MSFT,Sell,1783,404.42,NASDAQ,confirmed,6.24,1700000000401000000
CFM_000402,INT_000402,UNH,Sell,9288,212.42,NASDAQ,confirmed,5.24,1700000000402000000
CFM_000403,INT_000403,JNJ,Buy,694,403.54,NYSE,confirmed,10.73,1700000000403000000
CFM_000404,INT_000404,WMT,Sell,2524,132.05,NASDAQ,confirmed,11.18,1700000000404000000
CFM_000405,INT_000405,XOM,Sell,2298,89.72,NYSE,confirmed,3.17,1700000000405000000
CFM_000406,INT_000406,TSLA,Sell,1526,379.56,NASDAQ,confirmed,5.62,1700000000406000000
CFM_000407,INT_000407,HD,Sell,3253,253.92,NYSE,confirmed,3.83,1700000000407000000
CFM_000408,INT_000408,UNH,Sell,748,172.86,NASDAQ,confirmed,2.59,1700000000408000000
CFM_000409,INT_000409,JNJ,Sell,3516,75.84,NASDAQ,confirmed,1.17,1700000000409000000
CFM_000410,INT_000410,MSFT,Buy,7983,119.87,NYSE,confirmed,2.27,1700000000410000000
CFM_000411,INT_000411,KO,Buy,5936,337.27,NYSE,confirmed,5.02,1700000000411000000
CFM_000412,INT_000412,NVDA,Buy,2732,323.31,NASDAQ,confirmed,0.98,1700000000412000000
CFM_000413,INT_000413,BAC,Sell,2190,300.65,NYSE,confirmed,7.18,1700000000413000000
CFM_000414,INT_000414,JNJ,Sell,3256,321.56,NASDAQ,confirmed,8.31,1700000000414000000
CFM_000415,INT_000415,NVDA,Sell,8182,231.29,NYSE,confirmed,1.23,1700000000415000000
CFM_000416,INT_000416,WMT,Buy,5100,186.55,NASDAQ,confirmed,14.72,1700000000416000000
CFM_000417,INT_000417,UNH,Sell,9217,149.89,NYSE,confirmed,10.36,1700000000417000000
CFM_000418,INT_000418,HD,Sell,3456,283.12,NYSE,confirmed,13.24,1700000000418000000
CFM_000419,INT_000419,MA,Buy,8683,197.14,NYSE,confirmed,5.35,1700000000419000000
CFM_000420,INT_000420,JNJ,Buy,9363,264.53,NYSE,confirmed,5.97,1700000000420000000
CFM_000421,INT_000421,HD,Buy,3462,413.24,NYSE,confirmed,5.25,1700000000421000000
CFM_000422,INT_000422,META,Sell,4024,334.4,NASDAQ,confirmed,10.91,1700000000422000000
CFM_000423,INT_000423,JNJ,Buy,7769,482.42,NASDAQ,confirmed,7.28,1700000000423000000
CFM_000424,INT_000424,NVDA,Buy,4160,337.12,NASDAQ,confirmed,6.53,1700000000424000000
CFM_000425,INT_000425,AMZN,Buy,5800,95.06,NASDAQ,confirmed,9.19,1700000000425000000
CFM_000426,INT_000426,UNH,Buy,8969,71.69,NASDAQ,confirmed,13.12,1700000000426000000
CFM_000427,INT_000427,UNH,Buy,8237,416.19,NASDAQ,confirmed,11.49,1700000000427000000
CFM_000428,INT_000428,XOM,Sell,2785,172.33,NASDAQ,confirmed,9.26,1700000000428000000
CFM_000429,INT_000429,GS,Buy,4037,356.08,NASDAQ,confirmed,1.71,1700000000429000000
CFM_000430,INT_000430,JNJ,Sell,6843,410.0,NYSE,confirmed,10.17,1700000000430000000
CFM_000431,INT_000431,GS,Buy,9208,488.76,NYSE,confirmed,10.58,1700000000431000000
CFM_000432,INT_000432,JPM,Buy,8930,161.41,NYSE,confirmed,2.26,1700000000432000000
CFM_000433,INT_000433,HD,Buy,4398,261.01,NYSE,confirmed,12.17,1700000000433000000
CFM_000434,INT_000434,NVDA,Sell,8100,321.11,NYSE,confirmed,9.66,1700000000434000000
CFM_000435,INT_000435,KO,Buy,1501,399.15,NYSE,confirmed,2.82,1700000000435000000
CFM_000436,INT_000436,AAPL,Buy,6326,146.78,NASDAQ,confirmed,3.12,1700000000436000000
CFM_000437,INT_000437,AAPL,Buy,3949,310.97,NASDAQ,confirmed,2.7,1700000000437000000
CFM_000438,INT_000438,MSFT,Buy,3980,416.16,NASDAQ,confirmed,9.74,1700000000438000000
CFM_000439,INT_000439,NVDA,Buy,4779,395.61,NYSE,confirmed,1.65,1700000000439000000
CFM_000440,INT_000440,PG,Buy,3017,159.98,NASDAQ,confirmed,7.52,1700000000440000000
CFM_000441,INT_000441,GOOG,Buy,3007,330.09,NYSE,confirmed,13.51,1700000000441000000
CFM_000442,INT_000442,JPM,Buy,7489,268.68,NASDAQ,confirmed,6.28,1700000000442000000
CFM_000443,INT_000443,HD,Buy,137,364.62,NYSE,confirmed,10.01,1700000000443000000
CFM_000444,INT_000444,MSFT,Sell,6173,440.97,NYSE,confirmed,12.4,1700000000444000000
CFM_000445,INT_000445,META,Sell,5071,288.32,NASDAQ,confirmed,14.87,1700000000445000000
CFM_000446,INT_000446,XOM,Sell,1873,217.72,NYSE,confirmed,5.03,1700000000446000000
CFM_000447,INT_000447,PG,Sell,7142,328.46,NYSE,confirmed,7.25,1700000000447000000
CFM_000448,INT_000448,GOOG,Sell,186,110.02,NYSE,confirmed,8.23,1700000000448000000
CFM_000449,INT_000449,META,Buy,4179,73.95,NYSE,confirmed,10.02,1700000000449000000
CFM_000450,INT_000450,XOM,Buy,8944,469.89,NYSE,confirmed,4.6,1700000000450000000
CFM_000451,INT_000451,HD,Buy,2938,426.82,NYSE,confirmed,2.14,1700000000451000000
CFM_000452,INT_000452,AAPL,Buy,6148,437.5,NYSE,confirmed,3.08,1700000000452000000
CFM_000453,INT_000453,MSFT,Buy,2284,357.46,NASDAQ,confirmed,3.21,1700000000453000000
CFM_000454,INT_000454,WMT,Sell,2634,212.43,NYSE,confirmed,13.32,1700000000454000000
CFM_000455,INT_000455,MSFT,Buy,1840,94.43,NASDAQ,confirmed,8.68,1700000000455000000
CFM_000456,INT_000456,BAC,Buy,8679,479.56,NYSE,confirmed,2.93,1700000000456000000
CFM_000457,INT_000457,UNH,Sell,445,95.68,NYSE,confirmed,6.31,1700000000457000000
CFM_000458,INT_000458,XOM,Buy,1860,411.44,NASDAQ,confirmed,12.02,1700000000458000000
CFM_000459,INT_000459,CVX,Sell,2233,478.89,NYSE,confirmed,3.1,1700000000459000000
CFM_000460,INT_000460,AMZN,Sell,3103,278.24,NASDAQ,confirmed,11.43,1700000000460000000
CFM_000461,INT_000461,JNJ,Sell,3841,400.87,NYSE,confirmed,2.98,1700000000461000000
CFM_000462,INT_000462,KO,Sell,1380,267.5,NASDAQ,confirmed,3.53,1700000000462000000
CFM_000463,INT_000463,AAPL,Sell,205,212.46,NYSE,confirmed,1.63,1700000000463000000
CFM_000464,INT_000464,XOM,Sell,1226,77.29,NASDAQ,confirmed,0.9,1700000000464000000
CFM_000465,INT_000465,V,Sell,53,287.43,NASDAQ,confirmed,2.88,1700000000465000000
CFM_000466,INT_000466,BAC,Sell,8028,250.96,NYSE,confirmed,11.83,1700000000466000000
CFM_000467,INT_000467,XOM,Sell,7156,253.44,NASDAQ,confirmed,1.22,1700000000467000000
CFM_000468,INT_000468,AAPL,Buy,398,342.69,NASDAQ,confirmed,4.45,1700000000468000000
CFM_000469,INT_000469,BAC,Buy,5576,470.19,NYSE,confirmed,5.17,1700000000469000000
CFM_000470,INT_000470,AAPL,Buy,8161,456.25,NASDAQ,confirmed,2.92,1700000000470000000
CFM_000471,INT_000471,KO,Sell,3981,468.43,NYSE,confirmed,8.45,1700000000471000000
CFM_000472,INT_000472,HD,Buy,1940,431.04,NYSE,confirmed,2.39,1700000000472000000
CFM_000473,INT_000473,MA,Buy,1484,388.13,NYSE,confirmed,12.48,1700000000473000000
CFM_000474,INT_000474,GS,Buy,7008,452.93,NASDAQ,confirmed,8.25,1700000000474000000
CFM_000475,INT_000475,MSFT,Buy,5971,63.26,NASDAQ,confirmed,1.1,1700000000475000000
CFM_000476,INT_000476,V,Buy,1093,353.48,NASDAQ,confirmed,12.91,1700000000476000000
CFM_000477,INT_000477,PG,Buy,1463,257.4,NASDAQ,confirmed,4.44,1700000000477000000
CFM_000478,INT_000478,MA,Sell,9295,246.03,NASDAQ,confirmed,14.31,1700000000478000000
CFM_000479,INT_000479,MSFT,Buy,4181,423.26,NASDAQ,confirmed,11.21,1700000000479000000
CFM_000480,INT_000480,KO,Buy,5054,335.62,NYSE,confirmed,14.13,1700000000480000000
CFM_000481,INT_000481,CVX,Buy,9472,78.1,NYSE,confirmed,1.95,1700000000481000000
CFM_000482,INT_000482,GS,Sell,6676,274.93,NASDAQ,confirmed,7.24,1700000000482000000
CFM_000483,INT_000483,JNJ,Buy,9585,437.23,NYSE,confirmed,4.39,1700000000483000000
CFM_000484,INT_000484,UNH,Buy,1589,267.77,NYSE,confirmed,11.96,1700000000484000000
CFM_000485,INT_000485,WMT,Sell,5030,199.0,NASDAQ,confirmed,13.12,1700000000485000000
CFM_000486,INT_000486,WMT,Buy,2122,447.94,NYSE,confirmed,8.55,1700000000486000000
CFM_000487,INT_000487,GS,Sell,3778,187.4,NYSE,confirmed,6.89,1700000000487000000
CFM_000488,INT_000488,TSLA,Sell,3116,377.84,NYSE,confirmed,9.45,1700000000488000000
CFM_000489,INT_000489,MA,Buy,8728,170.5,NASDAQ,confirmed,11.87,1700000000489000000
CFM_000490,INT_000490,MA,Sell,2871,490.31,NYSE,confirmed,9.48,1700000000490000000
CFM_000491,INT_000491,NVDA,Buy,5571,365.26,NYSE,confirmed,2.87,1700000000491000000
CFM_000492,INT_000492,GS,Buy,3986,308.9,NASDAQ,confirmed,10.16,1700000000492000000
CFM_000493,INT_000493,NVDA,Sell,6303,178.78,NASDAQ,confirmed,4.37,1700000000493000000
CFM_000494,INT_000494,WMT,Buy,9603,300.76,NASDAQ,confirmed,10.98,1700000000494000000
CFM_000495,INT_000495,UNH,Sell,2154,369.55,NYSE,confirmed,8.52,1700000000495000000
CFM_000496,INT_000496,CVX,Sell,7447,232.37,NYSE,confirmed,7.36,1700000000496000000
CFM_000497,INT_000497,V,Buy,3854,435.6,NYSE,confirmed,14.12,1700000000497000000
CFM_000498,INT_000498,META,Buy,1719,234.96,NYSE,confirmed,4.06,1700000000498000000
CFM_000499,INT_000499,GOOG,Buy,4299,361.02,NYSE,confirmed,1.83,1700000000499000000
CFM_000500,INT_000500,UNH,Buy,4194,447.01,NASDAQ,confirmed,3.07,1700000000500000000
CFM_000501,INT_000501,JNJ,Buy,6582,127.1,NASDAQ,confirmed,3.14,1700000000501000000
CFM_000502,INT_000502,NVDA,Buy,5980,256.72,NASDAQ,confirmed,4.5,1700000000502000000
CFM_000503,INT_000503,MA,Sell,1930,383.09,NASDAQ,confirmed,3.45,1700000000503000000
CFM_000504,INT_000504,BAC,Buy,1387,84.87,NASDAQ,confirmed,5.42,1700000000504000000
CFM_000505,INT_000505,HD,Sell,4810,496.23,NASDAQ,confirmed,7.43,1700000000505000000
CFM_000506,INT_000506,BAC,Buy,1337,334.3,NASDAQ,confirmed,3.1,1700000000506000000
CFM_000507,INT_000507,BAC,Sell,3903,277.55,NASDAQ,confirmed,1.58,1700000000507000000
CFM_000508,INT_000508,KO,Buy,2025,490.42,NASDAQ,confirmed,4.46,1700000000508000000
CFM_000509,INT_000509,PG,Buy,4133,347.28,NASDAQ,confirmed,3.08,1700000000509000000
CFM_000510,INT_000510,KO,Sell,2853,163.93,NYSE,confirmed,5.19,1700000000510000000
CFM_000511,INT_000511,KO,Sell,6148,394.1,NYSE,confirmed,5.72,1700000000511000000
CFM_000512,INT_000512,AAPL,Buy,7623,192.24,NYSE,confirmed,4.29,1700000000512000000
CFM_000513,INT_000513,MSFT,Buy,4564,266.05,NYSE,confirmed,13.8,1700000000513000000
CFM_000514,INT_000514,JPM,Buy,5574,481.04,NYSE,confirmed,4.27,1700000000514000000
CFM_000515,INT_000515,NVDA,Buy,431,375.9,NYSE,confirmed,2.53,1700000000515000000
CFM_000516,INT_000516,UNH,Sell,3919,384.25,NASDAQ,confirmed,14.13,1700000000516000000
CFM_000517,INT_000517,BAC,Buy,787,494.5,NYSE,confirmed,13.85,1700000000517000000
CFM_000518,INT_000518,JNJ,Buy,6985,239.32,NASDAQ,confirmed,2.16,1700000000518000000
CFM_000519,INT_000519,AAPL,Sell,9757,332.0,NYSE,confirmed,11.37,1700000000519000000
CFM_000520,INT_000520,BAC,Buy,2419,409.54,NYSE,confirmed,8.02,1700000000520000000
CFM_000521,INT_000521,PG,Buy,6330,202.17,NASDAQ,confirmed,1.62,1700000000521000000
CFM_000522,INT_000522,GS,Sell,1378,207.5,NYSE,confirmed,1.98,1700000000522000000
CFM_000523,INT_000523,META,Sell,46,112.46,NYSE,confirmed,1.68,1700000000523000000
CFM_000524,INT_000524,GOOG,Buy,4176,392.69,NYSE,confirmed,13.7,1700000000524000000
CFM_000525,INT_000525,PG,Buy,9150,467.76,NASDAQ,confirmed,11.94,1700000000525000000
CFM_000526,INT_000526,XOM,Buy,2199,100.77,NYSE,confirmed,1.37,1700000000526000000
CFM_000527,INT_000527,UNH,Buy,4339,386.39,NASDAQ,confirmed,2.54,1700000000527000000
CFM_000528,INT_000528,GOOG,Sell,6482,393.29,NASDAQ,confirmed,7.83,1700000000528000000
CFM_000529,INT_000529,GS,Buy,541,469.15,NYSE,confirmed,4.65,1700000000529000000
CFM_000530,INT_000530,GS,Sell,2245,165.82,NYSE,confirmed,9.8,1700000000530000000
CFM_000531,INT_000531,JPM,Sell,2788,161.01,NASDAQ,confirmed,1.48,1700000000531000000
CFM_000532,INT_000532,MA,Sell,2789,283.47,NASDAQ,confirmed,11.23,1700000000532000000
